,3a62531.cel,3a636a1.cel,3a6a4b1.cel,3a6b021.cel
216967_at,19.6612552671029,28.3588477461487,173.281304949206,30.7638167082503
216968_at,110.173705247444,75.4962909095057,157.525656323521,97.6094619618736
216969_s_at,165.487240886077,26.3297530218348,21.6791048854851,26.9126045638165
216970_at,25.2642455347606,32.3429347635827,24.8872196390751,27.979142917564
216971_s_at,66.4007574737677,93.2266702040365,53.4753216316528,39.0906236666927
216972_at,20.2771074122288,26.2344675479649,26.8111849940749,22.4767796369077
216973_s_at,206.692470006951,32.8854241695537,49.8708087975804,33.6892170605213
216974_at,14.5243879612295,14.4231658094897,14.9319099179093,14.9497244173703
216975_x_at,26.4738473060722,43.3777808667054,50.135891431423,32.196179146193
216976_s_at,101.224143359909,109.671055980551,127.880593795752,73.4493031429143
216977_x_at,716.475754532094,148.415572023883,104.622768240014,55.2184842391999
216978_x_at,18.0018276857359,17.0343331303407,18.5902312998782,20.9155180422158
216979_at,21.4585667643951,50.2557152011258,36.8900921413883,22.0086903086763
216980_s_at,112.341532437872,130.593634374769,105.566387070335,76.3982005601402
216981_x_at,315.487604370125,76.7059337905711,201.06305616375,134.353264194314
216982_x_at,95.4302925761592,25.0578162994058,33.0336079563026,26.255499850088
216983_s_at,39.2641396994653,58.6821013620383,29.7619924684363,37.1854915387652
216984_x_at,71.9312464838495,204.730351619727,212.784670067419,132.54423428754
216985_s_at,20.7647301349548,30.4907142091794,23.3763013832156,21.7770669044372
216986_s_at,308.617933654883,58.496440337895,120.828169303981,120.668428051623
216987_at,13.9871507575508,15.9904826320701,14.8768704333275,16.5326752717462
216988_s_at,1283.78473546952,288.272666426529,120.091950172038,118.200213435851
216989_at,25.5046614367893,26.8385470348371,29.6580988041226,42.673718025795
216990_at,20.8403503198414,18.0681064616174,18.3454944460014,18.4405755198294
216991_at,24.2144463707815,40.2803268672558,27.7604054219968,38.2961492220353
216992_s_at,25.403273910623,20.3038395425891,34.5323957569948,42.2004353055353
216993_s_at,224.630954260106,171.067613292951,270.09175973567,182.033454466405
216994_s_at,26.0414859780133,25.3210310576386,26.9909114004963,21.7721886890036
216995_x_at,66.2099167161063,42.45420830357,48.3257785066231,28.3294006323037
216996_s_at,221.432796918422,62.6013834731439,66.4908506906675,42.7434239977163
216997_x_at,18.1797256536303,16.9525457551162,15.6955825477728,18.0636557153019
216998_s_at,86.567454668724,32.5429685733747,77.6137051178932,61.2511220292861
216999_at,15.9256728907927,17.2487565818096,15.7424237718154,20.3771131429098
217000_at,31.7205292032801,64.2468259900656,49.8162655783472,26.9621113159265
217001_x_at,180.460886215486,179.988007933429,159.448765917714,102.571179205299
217002_s_at,33.5564206000302,45.8450535592918,35.6585065958665,28.774836898579
217003_s_at,30.1004196480421,31.0916050825318,30.0593055217297,58.9125131199805
217004_s_at,26.0957313456242,26.3898851543505,17.5407751601202,32.1483670369194
217005_at,48.9583735429706,35.3112390402832,30.7666542824833,34.4081208364715
217006_x_at,47.1479693096417,28.9999000292349,35.0439315000592,28.0543856845541
217007_s_at,106.7794537571,140.857060057387,70.200680883379,67.5676092814321
217008_s_at,35.0650354603872,53.2019295019329,83.900228338958,56.7716131617345
217009_at,26.1563821612555,29.9348351884581,28.9772414095988,33.3410307057251
217010_s_at,94.8818968630178,53.921238021007,46.8333176569535,52.9798449503153
217011_at,179.039428690087,58.9175393151007,169.767328227141,108.183442772008
217012_at,16.3252456478671,17.9836401140904,18.4083182213394,23.2968843013219
217013_at,30.895367002681,33.7364708085055,21.0768750783481,26.4066115811875
217014_s_at,66.2984370498708,940.150455394676,55.4417760062846,76.9279068854837
217015_at,21.9981213113826,25.5031803463547,24.9573574582068,37.2999379765396
217016_x_at,36.2430574966444,21.9774682265586,21.0557680884251,33.1891701891825
217017_at,41.7093475294948,72.4073523977776,64.1519288650095,81.4829373871756
217018_at,39.5151745062496,85.0214610808229,40.7607872562513,34.9786187812905
217019_at,34.8074869438853,25.3726153603981,29.9064862219609,20.1376213361433
217020_at,38.133609274778,97.6869998716398,49.2448544915655,110.011352942416
217021_at,14.8764970292373,18.6965044740883,15.7570250775069,22.6904229078363
217022_s_at,30.7700564471179,1344.51888870864,39.2293661554567,25.3740165598552
217023_x_at,100.804557874047,165.999004824353,39.8951207915721,80.9460776503845
217024_x_at,79.1944415818503,120.749506387924,134.470833717953,95.1212050361285
217025_s_at,238.114774017153,178.181880997634,428.522773792669,130.643209392917
217026_at,21.6158139621329,22.1756146681501,31.2593459540023,29.1167297832565
217027_x_at,55.051672396045,39.9043208497082,55.2224924784515,35.1968940460385
217028_at,144.259253281896,45.2769785583858,37.1562724001269,20.4505667164986
217029_at,171.141119999228,203.618890399056,203.290641477045,135.985038421414
217030_at,110.029548375716,183.143167613632,108.481400631517,60.6161467628847
217031_at,27.5748889830719,29.9389335348445,32.5220660897526,36.4533298055509
217032_at,40.360738100897,50.3052892917648,72.4464613471762,96.3936750970219
217033_x_at,294.826792421612,231.304760232243,296.797255517663,343.637601346559
217034_at,57.9310520397905,31.0593833371005,33.9170454425188,35.6794305614782
217035_at,85.0457666495706,126.288415945046,216.21010381128,175.671514213684
217036_at,19.7479005172503,21.7782696657929,21.5946262372986,33.9261399969833
217037_at,18.0618535555245,20.4842626894107,18.1334924830407,21.231915664517
217038_at,51.3125631500583,40.1313563142382,29.8169991012824,36.54160276082
217039_x_at,283.1673618217,182.669675625027,232.24367801704,433.931788939242
217040_x_at,333.301887133673,158.082464761376,289.488417009778,217.924847714419
217041_at,63.5751169121867,100.103118587875,88.6130280476335,43.8261026390537
217042_at,46.2015463472396,32.1311001568809,43.0707321378524,52.5800727791453
217043_s_at,159.037801703797,24.4948835764283,42.3430414985244,35.2836247243943
217044_s_at,82.7263630284602,214.274354558402,202.576119621951,90.9499323409452
217045_x_at,192.540582782172,303.989188775997,314.230633298742,179.392788872668
217046_s_at,75.4524205960494,27.6042708024472,41.1456310009922,29.9244510490818
217047_s_at,50.118503160972,114.485203081446,151.523844160017,39.5990021135893
217048_at,26.011043756478,19.34501380924,26.7732596571218,27.0033484681208
217049_x_at,24.7100280417642,27.1944748476842,66.1231812707199,27.8044202927717
217050_at,18.870649098005,27.4880816380991,20.6281240243095,25.1917662882427
217051_s_at,68.2086637405843,134.954131577004,59.8665954199411,58.4032210878607
217052_x_at,62.3767814061206,50.0240145936427,142.464764039882,101.282215332406
217053_x_at,59.5965665055435,140.162044237392,46.7804794051952,72.5436511060393
217054_at,159.609681179418,149.073563353791,98.7793366191755,74.351593645875
217055_x_at,273.806565271633,88.4303013155982,145.23865310003,124.193172796195
217056_at,22.073825871606,19.4324829411768,21.7495440751922,24.8985445745879
217057_s_at,21.1845052673183,30.8459873969948,27.3413341032179,48.0182985124852
217058_at,103.548672938211,36.9016698919217,48.6845200451456,121.293483608174
217059_at,17.9973757887357,55.1411880730776,15.6369097318078,16.3875067177895
217060_at,22.6477339836414,44.8575960120331,74.412807793655,73.640650627146
217061_s_at,82.9581529870105,131.670185736956,64.4363230895736,103.522867843632
217062_at,84.0801174139507,54.4006403014419,94.512429086551,61.8708001967119
217063_x_at,24.649129321966,20.7699691026016,21.4537844374656,32.4680300832686
217065_at,20.1259385568011,29.56041662655,31.0184673361629,29.1357553743178
217066_s_at,221.189983070073,157.994024211008,170.737096811977,97.4021350339314
217067_s_at,15.8262512976873,16.1124033430923,15.8761407465779,16.2883397734805
217068_at,16.4474876470547,14.8907233702898,15.869235456019,18.9675183931427
217069_at,23.9375970667557,74.1847550580389,43.1348311716003,32.8302579063223
217070_at,54.1799521973399,56.8428262586532,52.7448411916779,53.6641536800957
217071_s_at,29.1827063517364,19.8113148005699,21.2447329494818,22.2439999454838
217072_at,39.8228480196177,35.8348353421398,50.7037673960635,40.3085480913916
217073_x_at,48.1240583466223,139.673832019789,47.475338492975,33.0602635826071
217074_at,107.157280055266,58.3497601261277,158.588415065155,165.366149048034
217075_x_at,16.6213258908327,18.7867528382898,27.7654351176064,20.9248792512389
217076_s_at,16.773226395413,20.4315034215463,17.1038746725063,22.4501097053709
217077_s_at,75.0085717776325,43.326251300296,255.367590051405,145.184939639358
217078_s_at,393.851051836165,22.3342469789417,24.5844286710656,18.323902033423
217079_at,82.4190172225989,44.19712375385,73.1381134337895,140.059743262659
217080_s_at,47.8093017858195,337.552756062614,90.6701605788783,93.040793211929
217081_at,34.6739771055113,19.1226383549492,29.6491915753377,37.7722242846903
217082_at,53.2759309715324,56.9477380961845,86.176630892962,43.9067931945314
217083_at,21.3601126062124,29.0480671394195,27.1322207734547,26.6288580522221
217084_at,18.6163789378136,21.2993910149175,19.3954331153657,24.1800341188574
217085_at,14.4907890847829,15.615655725842,15.9789719104514,18.0620652051637
217086_at,20.3923426757785,29.6915631865128,20.2488807592255,28.704638254727
217087_at,120.044271523467,184.363562202446,107.330794418585,48.3223814738847
217088_s_at,60.8814749838023,71.251651905938,105.698686733819,56.3557872901495
217090_at,18.2415989177522,28.419183100939,18.2868278662253,23.0716206301019
217091_at,15.2033994411068,16.6868273295889,14.018000870529,18.462135647182
217092_x_at,795.700287084834,315.743187048771,303.867395555906,157.468286536974
217093_at,17.3786898559915,17.6598222265172,21.1023680499826,20.3295091296606
217094_s_at,132.162602207408,54.7812799376108,98.4679610207801,49.2290381568648
217095_x_at,84.9835753894084,122.88051030724,213.004992312044,97.7018974446422
217096_at,31.7921051935022,28.4428166749036,31.1932498773695,32.2037529354657
217097_s_at,44.1963570751386,44.0324467972798,58.8867192715105,24.6301241054582
217098_s_at,21.9672701461627,20.4764082709788,24.2189913886362,22.315495687188
217099_s_at,402.911093164359,178.755552477886,197.641787002225,68.6891326396401
217100_s_at,128.494875813572,59.4905421174683,95.9333152601577,41.998346851326
217101_at,25.9309040111861,38.2402246585749,20.877979532059,28.127619472364
217102_at,43.133542943748,171.855441613906,130.784039206514,128.386425613794
217103_at,22.7400004181419,31.9074236010978,29.9186885180232,21.3953174595082
217104_at,19.6738473807205,20.185202339147,20.6547793865008,32.8447479307037
217105_at,17.4695609051354,17.7902529049397,16.9237803614971,22.5790001632409
217106_x_at,369.040688471936,115.006332792923,56.9528418250747,34.305452523913
217107_at,22.1714014191569,31.1394681567386,22.5461562150186,20.2585021895682
217108_at,59.3563058056638,68.3863168732076,73.1414610364288,52.1286991085561
217109_at,17.7105204957243,77.3577438441065,23.3205704555825,22.3034999063754
217110_s_at,16.2628366115243,26.1577155487291,15.1711811866882,17.820503557321
217111_at,20.6491377286529,22.8815725507802,20.7107738104543,17.7506874544253
217112_at,29.1852150395651,30.2741666836963,40.3295225031994,32.0441161954433
217113_at,38.5172066482164,55.8754740215864,58.1532161889651,43.6557363720554
217114_at,36.9196646561739,65.2750963383304,56.3566718188544,36.1809943938379
217115_at,46.1250093899107,53.7550722198913,32.0674010713397,28.8498064761046
217117_x_at,297.643047352158,170.69205249937,224.890728816695,204.793974611608
217118_s_at,495.461958381847,409.033591672667,257.266820316363,187.034313324671
217119_s_at,109.658965431925,128.305782588176,107.598796646587,88.9880200403564
217120_s_at,29.0289024608753,80.720023009435,88.2337589497971,57.242490373201
217121_at,38.5363357850762,59.3904332710435,43.5749499661722,144.278335913647
217122_s_at,518.256778739702,311.295897118695,1005.2088131933,163.86700261104
217123_x_at,18.2004830247445,20.7102595108841,18.6629879491386,18.7380957242431
217124_at,16.4185744086129,27.7639524265247,25.3708319158192,27.8544203105694
217125_at,35.6930339485875,92.7690750279325,71.7037919382409,40.93331281796
217126_at,13.4488879956811,19.8595228028375,17.4392201332583,19.6332957363339
217127_at,234.412049789426,24.7271240871455,16.553870058844,20.6185358795828
217128_s_at,50.9814330939635,58.5445831464391,127.299707609018,44.2598975956885
217129_at,42.9194893753497,72.7315081223563,172.87687018751,60.7135320271547
217130_at,40.9197571756168,37.3782032573914,41.2804536575678,56.5643837618892
217131_at,14.6675008753265,16.686270286398,20.7969406341913,21.4425783382378
217132_at,15.7893309902466,17.9948637373459,16.0528061909206,18.9726123898295
217133_x_at,34.6909816435641,28.354201265469,44.2486943079553,33.6144663042685
217134_at,59.9277659879707,44.0196578254549,51.7141787349145,39.3588172414986
217135_x_at,40.054636684216,93.9164221191149,47.4715988879875,48.8570585409183
217136_at,16.4706140524701,18.5003086316022,18.1953705363103,18.0440824280443
217137_x_at,63.8017860249115,30.917235380166,30.4896182043315,130.778602927308
217138_x_at,55.4475356611213,54.0659342069703,32.7699597315212,57.2476686911907
217139_at,68.4281000268401,56.5742782363721,72.0944502091798,65.6457493087134
217140_s_at,948.039653179524,66.955373437998,88.0561666283522,56.9390714825668
217141_at,23.8700821995347,22.303833022741,22.295813663621,18.0866471546699
217142_at,200.270482106348,94.1599217278768,100.931819828305,60.9694566486826
217143_s_at,43.4361444500253,63.1448708619209,41.9433933904867,39.9581532923451
217144_at,270.92092643547,195.998898977711,219.877386010697,150.842156093774
217145_at,30.1254551606994,20.6228856290468,34.4285126033935,40.6037530827054
217146_at,34.2538509986234,38.3824388100562,41.7380856961034,39.6714921585598
217147_s_at,42.0906990389474,17.1069902796321,17.2245230566891,17.5287072087118
217148_x_at,367.720423969129,350.84544105668,396.292050886629,387.638078897371
217149_x_at,210.377277517244,297.414709295174,281.617511594954,139.060563631897
217150_s_at,55.8854354293694,39.0660306075515,97.4675393469013,67.1427169173822
217151_at,20.6722330047094,18.7679027076107,17.7459775221496,17.8390373644741
217152_at,27.1815510311279,36.3127986649897,23.8814019762797,26.2223098709952
217153_at,42.8663098737127,32.0147101362295,77.6196915585577,34.2913554173004
217154_s_at,37.606780143944,55.4081852124526,87.002984734492,57.7997807188826
217155_at,25.0593632180993,23.9766482051047,34.1064987006034,25.0613514909786
217156_at,100.411397281665,37.4185644575629,95.76956132534,74.8506396305521
217157_x_at,121.626488368736,46.8271887179978,44.9545002968916,37.8709792167326
217158_at,58.2703030430432,65.649144853763,90.1784962246627,82.6347407830442
217159_x_at,104.217283942633,161.98603308391,136.981293272912,123.227979754046
217160_at,153.624652449936,45.261652787515,156.719149189445,133.300734799697
217161_x_at,76.7961634598011,119.552931746045,186.038322505031,132.123029562776
217162_at,83.0693091028311,104.473622944136,121.719480713648,189.749557105857
217163_at,31.1891583339721,31.4226732334193,51.6392389749759,30.7606965735844
217164_at,18.0335474962882,25.536320800003,33.8210812029596,22.051054199245
217165_x_at,268.161849234431,1369.83908756679,398.308171170381,430.958671164791
217166_at,57.1508019015725,24.7636678549703,26.5733320526143,41.0819540436617
217167_x_at,150.097876444987,40.2557887779413,38.4606206072915,56.0676053553883
217168_s_at,847.376211074323,1420.91347002763,129.438231688705,61.9297979935078
217169_at,60.0894626119051,83.8593019335216,98.6618653763075,54.8834439660956
217170_at,150.625501633325,171.098540265246,220.494391481104,153.192223063866
217171_at,40.3083122943994,67.0582189104678,56.2852850391757,51.9998617100272
217172_at,24.2887562418929,37.2849254561948,51.2232157479848,42.6592415157939
217173_s_at,129.316459473666,98.4236124834878,60.5799964246035,56.8164942986014
217174_s_at,28.1488667236058,34.1162944172264,37.5781125167078,44.846313611545
217175_at,15.6117891060765,19.6385682209378,21.178350798824,20.5625812230458
217176_s_at,16.4410741483156,15.3241802002438,21.6736961907467,23.2953805715994
217177_s_at,26.8372790735837,27.2491440522571,27.6558309855088,24.2773753366131
217178_at,22.4762943152395,20.5752674653503,18.7567177986168,21.4807573952235
217179_x_at,67.7871835668121,141.199932147722,115.224193021741,84.7971228294623
217180_at,46.7524893117447,78.040780593352,42.6374510908202,42.460143094717
217181_at,29.2933542856501,27.7766485316182,25.276718892339,43.6269733152542
217182_at,70.9768838064171,42.1879317276288,24.2133828962666,25.0141102487007
217183_at,46.0046982216306,186.652695897062,122.209539092806,67.0564703048159
217184_s_at,91.4367407045618,80.8121496667418,122.732715105293,76.0843164457928
217185_s_at,101.682650043994,44.6917083643016,51.2633064743554,41.1809885704528
217186_at,20.0350857213965,21.3770030924756,22.021704793778,33.7523509851045
217187_at,122.209916147839,353.311801479327,315.8659075141,258.645772836103
217188_s_at,391.458947442163,137.504402350382,56.5146914461425,37.7449788768462
217189_s_at,85.2059019425755,38.8146411561862,103.915333406751,65.0583911564105
217190_x_at,32.943719008215,23.2385714448813,28.6507129394016,30.1894195117366
217191_x_at,125.461072743756,70.355533212393,92.1138132030068,52.4756612231241
217192_s_at,91.3351212728167,139.36605603994,91.1898280123929,84.9878293708015
217193_x_at,81.2459487777559,158.718803685839,131.930510694142,56.7913948859768
217194_at,14.0595676687143,13.4517881857798,15.6752094528041,18.4344100903831
217195_at,60.5235535869968,66.2471857895994,49.4195992658674,30.100198832035
217196_s_at,18.1986769206755,17.3470196467357,54.1390969654054,21.1375751694127
217197_x_at,171.149016325048,119.99208191896,139.037481053809,94.5436104709713
217198_x_at,73.9350824154707,123.223266161543,83.039442078632,56.7164564593167
217199_s_at,64.3101702790033,143.018886455193,95.4461518612714,62.0468183387459
217200_x_at,170.178705073635,817.278772771017,176.881951711194,226.584293334159
217201_at,15.6807370002566,25.3403260720277,36.1847659383706,22.7916829318589
217202_s_at,23.3152710336535,63.3597367152452,136.295131040359,208.761367077467
217203_at,67.1224323251373,19.2302618579263,25.6383723370479,39.8863885813681
217204_at,13.8259715321086,16.7539239574353,15.677678493111,17.059925608983
217205_at,96.9732297066015,79.168063187723,66.3013358721209,55.1755341357056
217206_at,16.4797722215205,16.4458640879444,14.6541536412162,15.138811447338
217207_s_at,185.46975712246,148.186936025338,225.782608851355,144.651104053803
217208_s_at,31.4177093191282,29.0661022616873,19.1331211391297,19.0399372413054
217209_at,33.7744540076479,64.1595738291307,93.1546428524444,78.4198507355583
217210_at,23.7671285978645,50.1773802166278,32.9032964107952,48.7611055545306
217211_at,657.996565018042,277.043566148253,194.818986433001,65.4074915848125
217212_s_at,34.00048800493,34.0824826181291,38.9180793336891,27.8976801178786
217213_at,15.5334684937281,18.2579195474896,15.3788965864595,20.5077003462844
217214_s_at,20.9678285932942,42.1879552275121,21.9536222181034,29.6350131785907
217215_s_at,37.7052285935054,30.3280841299326,32.5807121698713,39.4396271017444
217216_x_at,101.687680397033,104.151604452385,128.045905507976,51.2902012658034
217217_at,57.6372083963842,36.7195872349816,41.0527516027614,31.9849730412464
217218_at,22.0589235483242,26.6055679883742,23.1706249857073,24.5823864547495
217219_at,107.002395080239,170.251249058109,231.664191403622,137.976753700765
217220_at,17.6347014307007,17.5999380857335,27.7977330676278,16.8920014066336
217221_x_at,282.876326521246,107.58639071949,157.794974041132,44.7676020058247
217222_at,34.5245460491497,29.5255016260172,32.3043297555699,35.4606817420146
217223_s_at,62.7502244708932,116.872506106271,121.228387876355,59.8840515841104
217224_at,170.434294327288,88.085808705202,100.834344476368,124.050331215534
217225_x_at,1170.06934167317,862.615553121808,541.306838194449,472.857750721833
217226_s_at,79.4056165089986,42.5392647615126,62.6196147493268,74.7629390693878
217227_x_at,93.2162382677485,120.449564724965,136.197422581985,104.976746057935
217228_s_at,22.5365633893211,22.689869746012,52.857247201467,21.6562872502624
217229_at,15.0542525546691,17.771293318208,16.0613086059081,21.4606221459439
217230_at,101.440237081896,39.1859851161282,70.9845092909649,72.8491564191579
217231_s_at,45.380357478692,70.0017552260856,335.87581779537,72.6595978623417
217232_x_at,152.652311934777,1657.93322149712,712.197869554196,1987.05909957241
217233_at,32.2374175205668,31.8465217213042,51.505896252187,48.8755337296916
217234_s_at,351.19290599536,198.660826715541,58.1302973985429,49.3868268747512
217235_x_at,94.5865976682733,206.701929792161,122.347668457011,64.973441529523
217236_x_at,38.9468779524472,30.2518680326619,30.0259777738445,27.810453080853
217237_at,15.8216596000307,14.10838993373,15.2321049655441,18.726486667821
217238_s_at,26.8405983935243,37.2959377491301,22.113107294,41.5064072864002
217239_x_at,26.8965188368655,30.4107357061108,20.6191822811956,28.2181755586024
217240_at,95.1685524013659,40.7890162873753,154.624017969488,58.480796665704
217242_at,21.1834591869942,34.699869283332,27.0688263759121,39.2722891196345
217244_at,38.2749552308719,25.4367405424375,34.9147625629958,34.692845110217
217245_at,29.6029602299588,29.3345225658964,32.8394226791808,32.0677116420786
217246_s_at,25.3021223282981,22.305089719309,30.994622600338,43.1809605021854
217247_at,18.5365068939702,17.3808785046626,17.0755965321279,20.371544162585
217248_s_at,24.2161233850346,48.2003997535765,35.2550489803497,31.9660868618943
217249_x_at,566.237940335457,275.714504690767,288.899880310616,176.549381520419
217250_s_at,23.6488695721233,26.9982477551346,53.1132578853149,38.3819239715187
217251_x_at,121.04497689984,103.890759652305,111.839883499202,117.011602650086
217252_at,20.6464088061443,36.1318170466115,23.7953019646483,25.5417006591378
217253_at,70.325757281435,26.276791925289,92.4724662204134,29.7317877402867
217254_s_at,96.1218904748512,66.6136769551054,61.5996147058642,43.1362595624763
217255_at,83.515774770297,103.364420692235,153.282401061766,100.466865436022
217256_x_at,904.693870629297,889.046312841474,466.293158631084,209.296567248837
217257_at,16.0708072390895,14.318596825786,16.4802899996066,18.4781244151451
217258_x_at,85.3208018255063,65.0309902610855,58.0872804945477,72.1349222143939
217259_at,23.0481626481987,27.1256544093346,23.5685548354527,33.4054485101737
217260_x_at,40.5508305011854,45.2203377265299,31.0806648016371,29.9856305763655
217261_at,122.115776205288,138.835239205393,163.496395723211,117.439210080081
217262_s_at,18.5539417832612,30.3463988107051,19.6244406700312,17.3531678901769
217263_x_at,40.6032852213314,35.1410338387426,31.4808197434361,36.960459302463
217264_s_at,102.138362763382,66.230144712346,32.7625281988794,61.2523015138654
217265_at,26.7942926033625,27.7975967749226,24.5336253645888,32.1483072369923
217266_at,222.085798414634,204.614444158262,137.135956533931,57.8049572430387
217267_s_at,17.1345248960548,19.5437573598342,18.350061434768,27.8963549671976
217268_at,13.5118955682695,15.0703401483536,13.6418648357746,14.3224924207318
217269_s_at,238.142957823146,267.966840910222,377.172936383396,301.197109564521
217270_s_at,51.227521983677,116.536288765138,96.6058272714422,79.6578439340348
217271_at,23.2503380728247,25.3541516794657,20.3776682994983,26.1571617326768
217272_s_at,22.622836823991,51.09139231882,30.1790488586422,38.224032531243
217273_at,69.3986417148149,109.209426871086,119.043906372218,61.1025393778929
217274_x_at,87.084271282361,185.721853386363,107.154079369405,93.7684331137542
217275_at,99.6888491839481,132.696898897388,223.700220993425,98.5840721298018
217276_x_at,62.84725175827,79.7169101099286,87.9957640255689,51.0203173497052
217277_at,30.7812208019338,65.9091083909196,33.6163345547327,29.3500080780679
217278_x_at,41.8613691176237,33.0230193599609,19.190083540879,28.0675581338097
217279_x_at,91.0625704677407,80.7712115246536,83.8262813432115,85.5110614900541
217280_x_at,36.9665181115421,26.5885133977456,24.0756719663171,37.8942086860511
217281_x_at,40.1914532904989,61.8192363298663,38.531982819303,34.0400734831135
217282_at,17.8021001967086,17.256286216967,17.6842042302387,19.8601216114472
217283_at,47.4855336291599,22.7117633664322,32.1580449724278,33.2370043202799
217284_x_at,84.1070089674725,104.304148277352,101.663109175245,53.2616460700876
217285_at,124.703395847002,104.501843752169,113.612544883373,110.491493993341
217286_s_at,391.481544634872,463.057068714308,499.944588959274,491.425565298949
217287_s_at,29.9298397806841,29.2318074969619,26.8889308587492,43.2669326530291
217288_at,33.1088456654542,26.5837249733225,29.3608885662931,28.9537851696142
217289_s_at,280.320311576264,112.322449588956,91.8284609485216,97.3701472139019
217290_at,18.5425151408385,27.4795480454765,30.8127404035517,26.3436838728349
217291_at,75.451406711578,41.2335645070227,66.8988308011448,47.4827826070963
217292_at,17.192756745462,25.0224151387787,20.5299760079187,29.3174811260452
217293_at,60.6624423379134,62.3751572481131,83.2570316774562,55.3239444542865
217294_s_at,4801.53311645674,395.707843622734,162.212622851679,119.039566500802
217295_at,116.303143297088,97.2141421009716,79.4369599373095,99.8343191873602
217296_at,39.4789870055895,42.9281706279896,30.8934911329243,42.7422423000227
217297_s_at,215.193884623672,54.0513074062014,46.1187336208898,27.3458636505651
217298_at,24.7752736591917,66.3797975998491,41.2124997919306,45.3033563443211
217299_s_at,64.152298876914,17.2645988399259,16.4935357520084,15.3559419295668
217300_at,27.3795715267253,24.5414733178969,29.3611477197775,48.5208740092682
217301_x_at,1608.47532929515,324.012158462661,244.751359210414,91.2215152043658
217302_at,21.7126405327633,19.1608262163632,20.6063143840739,27.5602942081788
217303_s_at,30.305435220871,50.3616219321351,58.9467415358467,54.6407055379337
217304_at,32.2558599917465,19.7194305373442,25.1417827622245,20.8779635637664
217305_s_at,19.984181093601,33.2845947281868,33.9451954989819,32.1096254271568
217306_at,13.9359031972979,17.9138186408778,17.8037294859088,14.4017380744807
217307_at,92.0596088441785,106.666104165538,107.381207693241,70.959347982036
217308_at,76.2047679781813,33.1616467034178,47.2983853344549,38.4335866996889
217309_s_at,92.6472339707592,53.1429449567136,44.7924080641116,55.8665939587242
217310_s_at,30.1647035637687,25.1932133696787,28.995169972617,22.2172381590611
217311_at,35.050020719601,37.4099307463337,44.2672069945254,43.0798450126776
217312_s_at,144.6220092566,272.645914861851,209.870404697499,74.9459128479078
217313_at,128.653533509727,159.308575202673,113.730845671948,41.7346339337364
217314_at,79.5416428426918,45.4020336183877,65.2857499878257,41.8490033753295
217315_s_at,98.7151356069281,68.395417615652,179.707571084052,113.53186651415
217316_at,21.9593927117943,33.7518322082071,31.5651330144821,26.0766948084915
217317_s_at,129.068851562359,193.631299833208,329.471728957082,156.193047583284
217318_x_at,60.4714122764146,40.2456467285984,73.1866247129464,54.3214477844465
217319_x_at,28.7210364430291,19.1687832818531,23.9102195429645,23.5136746123418
217320_at,25.5746853304201,31.0555627774569,28.7999827021006,28.3018683414628
217321_x_at,14.3818020042396,14.4510108706393,13.1078876595935,19.8584517193308
217322_x_at,120.195231693,64.6957417808315,33.4129687711017,66.2640552561795
217323_at,49.5360506495224,61.5814945603476,98.5177096969527,60.3977348694614
217324_at,109.67276697906,151.680454559392,313.200193563994,173.139744087195
217325_at,35.1067728594913,46.6388153245906,38.4813167121216,29.249773754347
217326_x_at,32.8111154992174,64.2162216830376,42.9797602598551,24.0678185565069
217327_at,19.9497832238446,20.5362479096061,22.2022652136305,21.5024626332779
217328_at,23.0573583596672,33.6541571170505,25.8878370840645,21.9491611254551
217329_x_at,666.670524236899,90.8496790472079,99.2148351177232,56.03240061347
217330_at,38.6938094913668,67.5626951744855,62.4162480473826,44.3876575253142
217331_at,76.1277713990148,64.6126527999576,128.640987293015,85.2761890952338
217332_at,23.638126612789,51.5556795305249,49.2265931251273,32.7676180328882
217333_at,26.9286692528096,27.4157409914941,21.7285426292536,22.5645467506116
217334_at,41.7321068940738,24.5997144130741,21.1934462497923,34.7103841523526
217335_at,19.0279908648883,34.592434412996,52.4380327208522,33.7083639153646
217336_at,83.0941323556141,110.710713469222,74.6750109271927,43.8772312284137
217337_at,41.2457767645133,26.2402885098255,29.3827566144085,28.8189295409328
217338_at,33.6549393750984,47.0416467625878,38.9517672555094,34.5819683229449
217339_x_at,490.937831276718,32.9737948439325,45.06220550032,46.8221768160943
217340_at,16.8669539991498,17.6959554620631,15.3016100384191,16.3680669066655
217341_at,93.3166917658035,96.4626890925158,82.757200645185,122.263578011452
217342_x_at,36.7188631094208,113.145265606468,76.981570891483,59.3652105579463
217343_at,17.3416268029623,18.629357287462,18.9852000375655,17.5513678882097
217344_at,25.821235485613,23.9415486690577,38.2912485035314,24.5089986163619
217345_at,20.6994836726203,20.2047831704134,26.3946373502031,28.8480389389619
217346_at,97.1099067726277,58.3186128050268,35.2466409613308,28.9403747578602
217347_at,77.885909510034,204.219734882857,96.3215752799086,74.730506428635
217348_x_at,79.9317744453425,201.188805741786,122.309061701141,110.70472560664
217349_s_at,96.7394690658727,44.5315065330182,33.1652010247059,37.1245050985507
217350_at,46.4369291109352,38.6226004147333,37.6442905175809,24.5981608918085
217351_at,19.2151602434612,31.7170470752511,23.2729406459519,20.3818549590208
